product_id,product_line,product_category,product_group,product_name,supplier_country,supplier_name,supplier_id,announcement_date,launch_date,lead_time,supplier_continent
210200900016,Children,Children Sports,"Osprey, Kids",Osprey Cat T-Shirt 100% Cotton,US,Triple Sportswear Inc,3664,2013-08-17T00:01:26.000+0000,2013-12-03T20:26:09.000+0000,109,America
210200900017,Children,Children Sports,"Osprey, Kids",Osprey Catalyst Jr.V-Neck T-Shirt,US,Triple Sportswear Inc,3664,2013-05-10T05:08:13.000+0000,2013-07-07T10:08:22.000+0000,58,America
210200900018,Children,Children Sports,"Osprey, Kids",Osprey Cellerator Jr.Shorts,US,Triple Sportswear Inc,3664,2013-11-05T18:29:16.000+0000,2013-11-27T11:19:09.000+0000,22,America
210200900019,Children,Children Sports,"Osprey, Kids",Osprey Cellerator Jr.Sweat,US,Triple Sportswear Inc,3664,2013-05-04T13:32:51.000+0000,2013-08-14T22:50:59.000+0000,103,America
210200900020,Children,Children Sports,"Osprey, Kids",Osprey Cellerator Jr.T-Shirt,US,Triple Sportswear Inc,3664,2014-05-21T03:56:14.000+0000,2014-07-16T00:07:50.000+0000,56,America
210200900021,Children,Children Sports,"Osprey, Kids",Osprey Cellerator Polyester Jr.Cotton,US,Triple Sportswear Inc,3664,2013-10-01T06:17:00.000+0000,2014-03-14T05:31:26.000+0000,164,America
210200900022,Children,Children Sports,"Osprey, Kids",Osprey Childen's Seperates Shorts,US,Triple Sportswear Inc,3664,2013-01-19T20:02:58.000+0000,2013-05-29T21:58:48.000+0000,130,America
210200900023,Children,Children Sports,"Osprey, Kids",Osprey Children's Mini Cat Cotton,US,Triple Sportswear Inc,3664,2013-01-27T09:06:11.000+0000,2013-03-15T20:16:28.000+0000,48,America
210200900024,Children,Children Sports,"Osprey, Kids",Osprey Children's The Cat  Shorts,US,Triple Sportswear Inc,3664,2013-09-12T06:23:53.000+0000,2013-12-31T18:54:44.000+0000,110,America
210200900025,Children,Children Sports,"Osprey, Kids",Osprey Children's The Cat  T-Shirt,US,Triple Sportswear Inc,3664,2014-09-19T11:48:57.000+0000,2014-12-16T19:41:33.000+0000,89,America
210200900026,Children,Children Sports,"Osprey, Kids","Osprey Children's The Cat  Tracking, Cotton",US,Triple Sportswear Inc,3664,2014-04-28T14:23:50.000+0000,2014-06-09T18:02:18.000+0000,42,America
210200900027,Children,Children Sports,"Osprey, Kids",Osprey Cuda Lo Jr. Shoes Synthetic,US,Triple Sportswear Inc,3664,2013-10-15T03:54:01.000+0000,2014-01-23T17:47:20.000+0000,100,America
210200900028,Children,Children Sports,"Osprey, Kids",Osprey Curb Line Jr.(2000) Jacket,US,Triple Sportswear Inc,3664,2013-10-11T12:42:51.000+0000,2014-01-11T18:38:53.000+0000,92,America
210200900029,Children,Children Sports,"Osprey, Kids",Osprey Curb Line Jr.(2000) Pants Taslan,US,Triple Sportswear Inc,3664,2014-09-08T10:48:19.000+0000,2015-02-03T10:16:32.000+0000,148,America
210200900030,Children,Children Sports,"Osprey, Kids",Osprey Curb Line Jr.(2000) T-Shirt,US,Triple Sportswear Inc,3664,2014-04-01T12:18:24.000+0000,2014-07-20T15:52:40.000+0000,110,America
210200900031,Children,Children Sports,"Osprey, Kids",Osprey Explorer Jr.,US,Triple Sportswear Inc,3664,2013-08-12T20:31:18.000+0000,2013-12-02T12:35:48.000+0000,111,America
210200900032,Children,Children Sports,"Osprey, Kids","Osprey Five-O-Low Baby, Leather",US,Triple Sportswear Inc,3664,2013-12-05T07:07:11.000+0000,2013-12-21T15:47:53.000+0000,16,America
210200900033,Children,Children Sports,"Osprey, Kids",Osprey France Nylon Shorts,US,Triple Sportswear Inc,3664,2013-06-10T06:45:37.000+0000,2013-11-19T04:59:28.000+0000,162,America
210200900034,Children,Children Sports,"Osprey, Kids",Osprey Girl's Dress,US,Triple Sportswear Inc,3664,2013-09-26T02:56:51.000+0000,2013-11-03T00:53:50.000+0000,38,America
210200900035,Children,Children Sports,"Osprey, Kids",Osprey Girl's Hood Jacket,US,Triple Sportswear Inc,3664,2013-08-18T12:29:31.000+0000,2014-01-02T01:44:01.000+0000,137,America
210200900036,Children,Children Sports,"Osprey, Kids",Osprey Girl's Jazz Pants,US,Triple Sportswear Inc,3664,2014-12-02T15:42:32.000+0000,2015-01-07T15:21:35.000+0000,36,America
210200900037,Children,Children Sports,"Osprey, Kids",Osprey Girl's T-Shirt,US,Triple Sportswear Inc,3664,2013-09-22T15:58:02.000+0000,2014-01-11T01:41:38.000+0000,111,America
210200900038,Children,Children Sports,"Osprey, Kids",Osprey Girl's Tights,US,Triple Sportswear Inc,3664,2014-12-22T09:06:21.000+0000,2015-03-01T02:22:51.000+0000,69,America
210200900039,Children,Children Sports,"Osprey, Kids",Osprey Girl's Top,US,Triple Sportswear Inc,3664,2014-05-10T00:41:09.000+0000,2014-09-24T01:49:21.000+0000,137,America
210200900040,Children,Children Sports,"Osprey, Kids",Osprey Guardian Low Jr.Football Boots,US,Triple Sportswear Inc,3664,2014-03-10T00:52:24.000+0000,2014-04-09T23:31:54.000+0000,31,America
210200900041,Children,Children Sports,"Osprey, Kids",Osprey Guardian Mid Jr.Football Boots,US,Triple Sportswear Inc,3664,2014-07-02T17:27:58.000+0000,2014-12-23T14:22:57.000+0000,174,America
210200900042,Children,Children Sports,"Osprey, Kids",Osprey J-Line Alcantar Jr.Cotton,US,Triple Sportswear Inc,3664,2014-10-23T19:04:08.000+0000,2014-11-26T23:35:27.000+0000,35,America
210200900043,Children,Children Sports,"Osprey, Kids","Osprey J-Line T-Shirt, Cotton/Polyester",US,Triple Sportswear Inc,3664,2014-11-15T00:39:40.000+0000,2015-02-26T11:53:42.000+0000,103,America
210200900044,Children,Children Sports,"Osprey, Kids",Osprey King Jr.Shorts,US,Triple Sportswear Inc,3664,2013-11-09T08:38:13.000+0000,2014-01-27T07:30:09.000+0000,79,America
210200900045,Children,Children Sports,"Osprey, Kids",Osprey King Jr.Sweat,US,Triple Sportswear Inc,3664,2014-07-02T13:10:39.000+0000,2014-12-09T21:15:40.000+0000,161,America
210200900046,Children,Children Sports,"Osprey, Kids",Osprey King Jr.T-Shirt V-Neck,US,Triple Sportswear Inc,3664,2013-01-02T07:59:59.000+0000,2013-05-29T20:23:18.000+0000,148,America
210200900047,Children,Children Sports,"Osprey, Kids",Osprey King Polyester Junior Suit,US,Triple Sportswear Inc,3664,2014-01-23T02:30:31.000+0000,2014-07-08T02:34:08.000+0000,166,America
210200900048,Children,Children Sports,"Osprey, Kids",Osprey Monroe Polyester Suit,US,Triple Sportswear Inc,3664,2014-02-21T05:26:05.000+0000,2014-07-15T03:50:32.000+0000,144,America
210200900049,Children,Children Sports,"Osprey, Kids",Osprey Seperates Hood Sweat,US,Triple Sportswear Inc,3664,2013-02-05T04:26:20.000+0000,2013-07-10T07:32:55.000+0000,155,America
210200900050,Children,Children Sports,"Osprey, Kids",Osprey Seperates Sweat Big Logo,US,Triple Sportswear Inc,3664,2013-03-05T03:51:54.000+0000,2013-08-18T21:06:14.000+0000,167,America
210200900051,Children,Children Sports,"Osprey, Kids",Osprey Shawod Indoor Jr.,US,Triple Sportswear Inc,3664,2013-02-25T22:49:46.000+0000,2013-05-17T13:42:43.000+0000,80,America
210200900052,Children,Children Sports,"Osprey, Kids",Osprey Sport Cat  Junior Cotton,US,Triple Sportswear Inc,3664,2013-03-10T16:26:10.000+0000,2013-07-09T14:24:04.000+0000,121,America
210200900053,Children,Children Sports,"Osprey, Kids",Steamboat Children's Polyester Suit,US,Triple Sportswear Inc,3664,2013-11-05T02:21:54.000+0000,2013-12-24T00:23:47.000+0000,49,America
210201000001,Children,Children Sports,Tracker Kid's Clothes,Pile Cap,US,AllSeasons Outdoor Clothing,772,2013-12-21T05:32:26.000+0000,2014-05-29T22:53:58.000+0000,160,America
210201000002,Children,Children Sports,Tracker Kid's Clothes,Children's Block Swimming Trunks,US,3Top Sports,2963,2013-08-02T02:23:15.000+0000,2013-10-07T01:14:02.000+0000,66,America
210201000003,Children,Children Sports,Tracker Kid's Clothes,Children's Pants,US,3Top Sports,2963,2014-05-04T14:02:46.000+0000,2014-09-15T14:34:13.000+0000,134,America
210201000004,Children,Children Sports,Tracker Kid's Clothes,Children's Pants Toledo,ES,Luna sastreria S.A.,4742,2014-03-13T08:53:24.000+0000,2014-04-20T10:33:34.000+0000,38,Europe
210201000005,Children,Children Sports,Tracker Kid's Clothes,Children's Shiny Cotton,US,3Top Sports,2963,2014-10-27T17:50:57.000+0000,2015-04-26T16:03:42.000+0000,181,America
210201000006,Children,Children Sports,Tracker Kid's Clothes,Children's Shorts,US,3Top Sports,2963,2013-06-01T01:22:27.000+0000,2013-09-07T09:08:55.000+0000,98,America
210201000007,Children,Children Sports,Tracker Kid's Clothes,Children's Swimming Trunks,US,3Top Sports,2963,2014-08-27T20:03:17.000+0000,2014-10-22T20:45:04.000+0000,56,America
210201000008,Children,Children Sports,Tracker Kid's Clothes,Children's Team Bag,US,3Top Sports,2963,2014-09-19T18:48:14.000+0000,2014-12-31T07:03:18.000+0000,103,America
210201000009,Children,Children Sports,Tracker Kid's Clothes,Children's Tee,US,3Top Sports,2963,2013-12-04T10:37:17.000+0000,2014-04-25T06:03:06.000+0000,142,America
210201000010,Children,Children Sports,Tracker Kid's Clothes,Children's Tee Sarono,US,3Top Sports,2963,2013-01-22T05:23:11.000+0000,2013-03-16T20:02:33.000+0000,54,America
210201000011,Children,Children Sports,Tracker Kid's Clothes,Corp.Baby Jogger,US,3Top Sports,2963,2013-04-22T00:30:41.000+0000,2013-10-13T21:52:02.000+0000,175,America
210201000012,Children,Children Sports,Tracker Kid's Clothes,Pants Carlow,ES,Luna sastreria S.A.,4742,2014-07-24T07:51:20.000+0000,2014-12-26T14:43:24.000+0000,155,Europe
210201000013,Children,Children Sports,Tracker Kid's Clothes,Shiny Children's Suit,US,3Top Sports,2963,2014-09-28T18:54:03.000+0000,2015-01-17T15:01:42.000+0000,111,America
210201000014,Children,Children Sports,Tracker Kid's Clothes,Shiny Children's Tracking Suit,US,3Top Sports,2963,2014-07-18T09:40:46.000+0000,2014-08-24T21:28:56.000+0000,38,America
210201000015,Children,Children Sports,Tracker Kid's Clothes,"Shiny Children's Wear, Cotton",US,3Top Sports,2963,2013-08-24T09:27:18.000+0000,2014-01-30T16:06:18.000+0000,159,America
210201000016,Children,Children Sports,Tracker Kid's Clothes,Shiny Suit,US,3Top Sports,2963,2013-10-09T09:29:15.000+0000,2013-12-06T11:58:09.000+0000,58,America
210201000017,Children,Children Sports,Tracker Kid's Clothes,T-Shirt Convection,US,AllSeasons Outdoor Clothing,772,2013-05-01T07:03:03.000+0000,2013-06-17T10:09:04.000+0000,47,America
210201000018,Children,Children Sports,Tracker Kid's Clothes,With Hood,US,3Top Sports,2963,2014-06-22T00:32:05.000+0000,2014-09-15T20:44:10.000+0000,86,America
210201000019,Children,Children Sports,Tracker Kid's Clothes,Aac Replica 1/4 Arm,US,3Top Sports,2963,2014-10-15T20:08:46.000+0000,2015-01-11T09:28:47.000+0000,87,America
210201000020,Children,Children Sports,Tracker Kid's Clothes,Aac Shorts,US,3Top Sports,2963,2014-04-22T13:57:47.000+0000,2014-08-22T17:07:37.000+0000,122,America
210201000021,Children,Children Sports,Tracker Kid's Clothes,Capitol Cross Backpack,US,3Top Sports,2963,2013-06-22T05:45:23.000+0000,2013-09-08T15:53:36.000+0000,78,America
210201000022,Children,Children Sports,Tracker Kid's Clothes,Casual 3-Pack T-Sock,US,3Top Sports,2963,2013-09-15T21:33:12.000+0000,2014-03-13T13:06:45.000+0000,178,America
210201000023,Children,Children Sports,Tracker Kid's Clothes,Casual Down Jacket,US,3Top Sports,2963,2014-11-18T10:29:40.000+0000,2015-04-25T03:52:53.000+0000,158,America
210201000024,Children,Children Sports,Tracker Kid's Clothes,Casual Logo Sweatshirt,US,3Top Sports,2963,2014-11-30T09:19:08.000+0000,2015-02-27T06:08:43.000+0000,89,America
210201000025,Children,Children Sports,Tracker Kid's Clothes,Casual Sp.Sweatshirt,US,3Top Sports,2963,2014-04-03T00:24:07.000+0000,2014-05-29T07:22:07.000+0000,56,America
210201000026,Children,Children Sports,Tracker Kid's Clothes,Celcius Children's Shorts,US,3Top Sports,2963,2013-08-16T13:46:49.000+0000,2013-10-29T14:49:49.000+0000,74,America
210201000027,Children,Children Sports,Tracker Kid's Clothes,Celcius Children's Tee,US,3Top Sports,2963,2013-10-17T02:47:42.000+0000,2014-02-14T18:38:20.000+0000,120,America
210201000028,Children,Children Sports,Tracker Kid's Clothes,Dima Shiny Children's Suit,US,3Top Sports,2963,2013-12-06T22:56:19.000+0000,2014-04-26T11:27:47.000+0000,140,America
210201000029,Children,Children Sports,Tracker Kid's Clothes,Essential Boy's Swimming Trunks,US,3Top Sports,2963,2014-12-22T06:07:15.000+0000,2015-05-14T22:45:18.000+0000,144,America
210201000030,Children,Children Sports,Tracker Kid's Clothes,Essential Children's Swim Suit,US,3Top Sports,2963,2014-09-07T06:06:01.000+0000,2015-01-18T17:25:46.000+0000,133,America
210201000031,Children,Children Sports,Tracker Kid's Clothes,Far Out Teambag Xs,US,3Top Sports,2963,2014-04-22T09:52:43.000+0000,2014-07-30T03:03:06.000+0000,99,America
210201000032,Children,Children Sports,Tracker Kid's Clothes,Far Out Teardrop Backpack,US,3Top Sports,2963,2013-06-03T08:10:29.000+0000,2013-09-14T07:23:20.000+0000,103,America
210201000033,Children,Children Sports,Tracker Kid's Clothes,Far Out Wallet Super,US,3Top Sports,2963,2014-04-02T19:41:35.000+0000,2014-07-19T03:32:47.000+0000,108,America
210201000034,Children,Children Sports,Tracker Kid's Clothes,For Children,US,3Top Sports,2963,2014-01-06T01:33:01.000+0000,2014-04-24T03:49:24.000+0000,108,America
210201000035,Children,Children Sports,Tracker Kid's Clothes,Jacket Kids Jacket,US,3Top Sports,2963,2014-09-21T13:13:32.000+0000,2015-03-03T12:54:30.000+0000,163,America
210201000036,Children,Children Sports,Tracker Kid's Clothes,Joe Youth,US,3Top Sports,2963,2013-01-14T04:14:30.000+0000,2013-05-28T04:17:51.000+0000,134,America
210201000037,Children,Children Sports,Tracker Kid's Clothes,Kaitum Boxer Shorts,US,3Top Sports,2963,2014-08-04T13:12:10.000+0000,2014-09-08T09:53:41.000+0000,35,America
210201000038,Children,Children Sports,Tracker Kid's Clothes,Kaitum Children's Bra Bikini,US,3Top Sports,2963,2013-03-22T00:32:57.000+0000,2013-09-10T19:07:41.000+0000,172,America
210201000039,Children,Children Sports,Tracker Kid's Clothes,Kaitum Children's Shorts,US,3Top Sports,2963,2013-03-20T16:34:26.000+0000,2013-05-28T10:02:49.000+0000,69,America
210201000040,Children,Children Sports,Tracker Kid's Clothes,Kaitum Children's Swim Suit w. legs,US,3Top Sports,2963,2013-04-05T13:57:52.000+0000,2013-08-31T10:47:38.000+0000,148,America
210201000041,Children,Children Sports,Tracker Kid's Clothes,Kaitum Children's Swim Suit,US,3Top Sports,2963,2014-04-22T08:43:00.000+0000,2014-08-22T02:13:11.000+0000,122,America
210201000042,Children,Children Sports,Tracker Kid's Clothes,Kaitum Children's Swimming Trunks,US,3Top Sports,2963,2013-02-25T08:36:17.000+0000,2013-07-01T12:14:27.000+0000,126,America
210201000043,Children,Children Sports,Tracker Kid's Clothes,Kaitum Children's Swimming Trunks S,US,3Top Sports,2963,2013-10-20T08:04:18.000+0000,2013-11-15T21:20:54.000+0000,27,America
210201000044,Children,Children Sports,Tracker Kid's Clothes,Kaitum Children's Swimming Trunks L,US,3Top Sports,2963,2013-12-23T23:55:26.000+0000,2014-04-21T04:21:04.000+0000,118,America
210201000045,Children,Children Sports,Tracker Kid's Clothes,Kaitum Girl Brabikini,US,3Top Sports,2963,2014-01-31T02:40:50.000+0000,2014-06-20T05:51:17.000+0000,140,America
210201000046,Children,Children Sports,Tracker Kid's Clothes,Kid Children's Pants,US,3Top Sports,2963,2013-01-29T10:37:31.000+0000,2013-04-12T06:40:47.000+0000,73,America
210201000047,Children,Children Sports,Tracker Kid's Clothes,Kid Children's Polo-Shirt,US,3Top Sports,2963,2014-05-06T11:53:52.000+0000,2014-06-10T23:04:43.000+0000,36,America
210201000048,Children,Children Sports,Tracker Kid's Clothes,Kid Children's Shorts,US,3Top Sports,2963,2014-12-31T06:37:53.000+0000,2015-01-31T23:23:22.000+0000,32,America
210201000049,Children,Children Sports,Tracker Kid's Clothes,Kid Children's Sweatshirt,US,3Top Sports,2963,2013-07-17T10:49:46.000+0000,2013-09-09T11:50:43.000+0000,54,America
210201000050,Children,Children Sports,Tracker Kid's Clothes,Kid Children's T-Shirt,US,3Top Sports,2963,2013-04-26T14:11:53.000+0000,2013-06-16T12:50:08.000+0000,51,America
210201000051,Children,Children Sports,Tracker Kid's Clothes,Kid Children's Tracking Suit,US,3Top Sports,2963,2013-07-18T11:22:47.000+0000,2013-09-03T05:41:12.000+0000,47,America
210201000052,Children,Children Sports,Tracker Kid's Clothes,Kids Childen's Scarf,US,3Top Sports,2963,2014-12-29T13:14:09.000+0000,2015-05-18T01:23:57.000+0000,140,America
210201000053,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Badge Jacket,US,3Top Sports,2963,2013-02-24T02:16:33.000+0000,2013-08-11T14:24:00.000+0000,168,America
210201000054,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Badge Jogger,US,3Top Sports,2963,2013-04-19T13:47:20.000+0000,2013-05-28T12:12:06.000+0000,39,America
210201000055,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Badge Pants,US,3Top Sports,2963,2013-07-20T07:02:55.000+0000,2013-12-20T13:05:55.000+0000,153,America
210201000056,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Badge Polar Jacket,US,3Top Sports,2963,2014-06-26T14:22:58.000+0000,2014-08-02T16:36:27.000+0000,37,America
210201000057,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Badge Sweat,US,3Top Sports,2963,2013-12-07T21:49:30.000+0000,2014-04-19T07:02:41.000+0000,132,America
210201000058,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Badge Tee,US,3Top Sports,2963,2014-10-29T23:13:35.000+0000,2015-02-26T22:44:05.000+0000,120,America
210201000059,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Cap,US,3Top Sports,2963,2013-06-08T20:04:04.000+0000,2013-11-01T04:04:38.000+0000,145,America
210201000060,Children,Unknown,Tracker Kid's Clothes,Kids Children's Fleece Woolie,US,3Top Sports,2963,2014-03-25T22:30:24.000+0000,2014-06-01T17:58:55.000+0000,67,America
210201000061,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Mitten,US,3Top Sports,2963,2013-01-28T20:23:36.000+0000,2013-02-28T13:21:43.000+0000,30,America
210201000062,Children,Children Sports,Tracker Kid's Clothes,Kids Children's Woolie,US,3Top Sports,2963,2013-06-28T01:41:12.000+0000,2013-07-26T05:58:57.000+0000,28,America
210201000063,Children,Children Sports,Tracker Kid's Clothes,Kids Tennis Polo w/V-Neck,US,3Top Sports,2963,2014-01-15T11:45:07.000+0000,2014-02-24T05:44:58.000+0000,40,America
210201000064,Children,Children Sports,Tracker Kid's Clothes,Kids Tennis Polo-Shirt w/small Zipper,US,3Top Sports,2963,2013-05-04T09:18:52.000+0000,2013-09-01T04:52:27.000+0000,120,America
210201000065,Children,Children Sports,Tracker Kid's Clothes,Logo Coord.Bermuda Children's Shorts,US,3Top Sports,2963,2013-05-17T02:25:42.000+0000,2013-06-14T19:49:55.000+0000,28,America
210201000066,Children,Children Sports,Tracker Kid's Clothes,Logo Coord.Childen's T-Shirt V-Neck,US,3Top Sports,2963,2013-11-09T23:34:17.000+0000,2014-01-11T21:01:38.000+0000,63,America
210201000067,Children,Children Sports,Tracker Kid's Clothes,Logo Coord.Children's Sweatshirt,US,3Top Sports,2963,2013-06-11T13:25:42.000+0000,2013-10-24T05:13:22.000+0000,135,America
210201000068,Children,Children Sports,Tracker Kid's Clothes,Logo Coord.Logo Children's Sweatshirt,US,3Top Sports,2963,2013-03-20T00:13:21.000+0000,2013-04-04T11:53:08.000+0000,15,America
210201000069,Children,Children Sports,Tracker Kid's Clothes,Logo Coord.Striped Children's T-Shirt,US,3Top Sports,2963,2014-02-09T02:18:17.000+0000,2014-07-06T14:45:26.000+0000,147,America
210201000070,Children,Children Sports,Tracker Kid's Clothes,Millar Shiny Children's Suit,US,3Top Sports,2963,2014-07-13T22:36:29.000+0000,2014-08-10T23:40:03.000+0000,28,America
210201000071,Children,Children Sports,Tracker Kid's Clothes,Mistry Children's Swim Suit,US,3Top Sports,2963,2013-05-03T18:51:54.000+0000,2013-07-18T19:56:09.000+0000,76,America
210201000072,Children,Children Sports,Tracker Kid's Clothes,Mojo Hooded Sweat,US,3Top Sports,2963,2014-05-14T10:54:09.000+0000,2014-10-17T04:15:57.000+0000,156,America
210201000073,Children,Children Sports,Tracker Kid's Clothes,Mojo Sweatshirt,US,3Top Sports,2963,2013-01-15T12:09:35.000+0000,2013-06-23T07:01:56.000+0000,159,America
210201000074,Children,Children Sports,Tracker Kid's Clothes,Mojo Sweatshirt With Hood,US,3Top Sports,2963,2013-07-19T20:29:17.000+0000,2013-11-15T21:26:06.000+0000,119,America
210201000075,Children,Children Sports,Tracker Kid's Clothes,Mojo Woven Pants D,US,3Top Sports,2963,2013-07-29T01:52:15.000+0000,2013-08-20T01:30:25.000+0000,22,America
210201000076,Children,Children Sports,Tracker Kid's Clothes,Mojo Woven Pants A,US,3Top Sports,2963,2014-02-23T10:40:41.000+0000,2014-07-26T00:12:20.000+0000,153,America
210201000077,Children,Children Sports,Tracker Kid's Clothes,Mojo Woven Pants Y,US,3Top Sports,2963,2014-10-05T11:41:19.000+0000,2015-03-11T15:47:13.000+0000,157,America
